"experiment_id","weather_date","maximum_temperature","minimum_temperature","temp_average_daily","precipitation","daylength_sunrise_sunset","realtive_humidity_avg","weather_daily_comments"
"LTFE_Duernast","2015-11-20",15,2,8.2,53.2,0,89.3,NA
"LTFE_Duernast","2015-11-21",5,-0.1,2.5,1.7,2.8,86.2,NA
"LTFE_Duernast","2015-11-22",0.8,-0.4,0.2,0.3,0.5,87.5,NA
"LTFE_Duernast","2015-11-23",2.1,-3.4,-0.2,0,2.9,85.3,NA
"LTFE_Duernast","2015-11-24",1.8,-5.9,-2.4,0,7.7,86.9,NA
"LTFE_Duernast","2015-11-25",2.7,-1.7,1.2,1.1,0,90.7,NA
"LTFE_Duernast","2015-11-26",3.2,-1.5,1.5,1,0,92.8,NA
"LTFE_Duernast","2015-11-27",1.2,-1.9,-0.3,0,0,95.5,NA
"LTFE_Duernast","2015-11-28",1.9,-1,0.6,1.9,1.3,88.5,NA
"LTFE_Duernast","2015-11-29",8.7,0.9,4.5,1.2,0,76,NA
"LTFE_Duernast","2015-11-30",9.7,8.1,8.9,0.6,0,71,NA
"LTFE_Duernast","2015-12-01",8.9,7.7,8.3,4.6,0,83,NA
"LTFE_Duernast","2015-12-02",9.2,6.3,7.9,0,0,86.9,NA
"LTFE_Duernast","2015-12-03",7.3,-1.9,3.5,0,2,92.1,NA
"LTFE_Duernast","2015-12-04",8.8,-3,3.1,0.4,4.3,86.3,NA
"LTFE_Duernast","2015-12-05",10.7,0.5,5.8,0,5.3,85.5,NA
"LTFE_Duernast","2015-12-06",11.7,-0.8,4.8,0,7.8,99.1,NA
"LTFE_Duernast","2015-12-07",12.1,2,5.8,0.3,6.1,96.6,NA
"LTFE_Duernast","2015-12-08",2.5,-1.9,1,0,0,98.9,NA
"LTFE_Duernast","2015-12-09",5.9,-1.4,2.1,3.3,0.4,91.9,NA
"LTFE_Duernast","2015-12-10",2,-2.1,-0.2,0,0,73.1,NA
"LTFE_Duernast","2015-12-11",5.3,-3.3,0.9,0,3.8,84.8,NA
"LTFE_Duernast","2015-12-12",9.2,-0.2,5.7,0,2.1,90.5,NA
"LTFE_Duernast","2015-12-13",6.9,-1.6,3,0,5.5,91.7,NA
"LTFE_Duernast","2015-12-14",5.5,-1,2.9,0,0,94.9,NA
"LTFE_Duernast","2015-12-15",5.8,-1.4,1.9,0.2,0.2,94.4,NA
"LTFE_Duernast","2015-12-16",8.1,-0.3,4.2,2.6,0,95,NA
"LTFE_Duernast","2015-12-17",11.2,5.1,8.6,3,0,97.2,NA
"LTFE_Duernast","2015-12-18",10.7,0.4,5.1,0.6,1.9,99.4,NA
"LTFE_Duernast","2015-12-19",8.9,1.2,3.7,0,1.5,93.7,NA
"LTFE_Duernast","2015-12-20",6.4,0.8,2.4,0,2.3,74.3,NA
"LTFE_Duernast","2015-12-21",7.9,0,3.9,0.4,0,79.5,NA
"LTFE_Duernast","2015-12-22",12.6,3.3,8.3,0,7.1,81.8,NA
"LTFE_Duernast","2015-12-23",12.2,0.3,6.7,0,4.7,79.1,NA
"LTFE_Duernast","2015-12-24",8.9,2.4,5.6,0,6.9,84.9,NA
"LTFE_Duernast","2015-12-25",13,1.9,6.7,0,7.5,85.6,NA
"LTFE_Duernast","2015-12-26",11.1,-0.4,3.9,0,7.7,87,NA
"LTFE_Duernast","2015-12-27",11,-1.9,2.6,0,7.7,96.1,NA
"LTFE_Duernast","2015-12-28",7.6,-2.7,1.2,0,7.6,93.5,NA
"LTFE_Duernast","2015-12-29",3.5,-2.7,0.4,0.1,2.1,94.3,NA
"LTFE_Duernast","2015-12-30",2.9,-2.1,0.6,0,0,95,NA
"LTFE_Duernast","2015-12-31",1.9,-1.6,0.4,5.4,0,95,NA
"LTFE_Duernast","2016-01-01",4.1,0.2,2.2,0,0,97.9,NA
"LTFE_Duernast","2016-01-02",0.2,-1,-0.4,4.2,0,96.7,NA
"LTFE_Duernast","2016-01-03",-1,-4.2,-2.1,3.6,0,94.4,NA
"LTFE_Duernast","2016-01-04",4.1,-4.4,-0.4,4,0.9,89.8,NA
"LTFE_Duernast","2016-01-05",6.3,-3.2,0.9,2.1,2.4,91,NA
"LTFE_Duernast","2016-01-06",5.2,-2.1,1.4,1.7,0.5,91,NA
"LTFE_Duernast","2016-01-07",4.4,0.9,2.4,2.3,1.8,92.6,NA
"LTFE_Duernast","2016-01-08",6.6,2.5,4.1,4.1,4.6,81.9,NA
"LTFE_Duernast","2016-01-09",6.2,2.5,4.4,1.1,0,97,NA
"LTFE_Duernast","2016-01-10",6.5,0.6,3.8,18,0.4,94.4,NA
"LTFE_Duernast","2016-01-11",6.7,3.6,5.1,5.8,0,87.1,NA
"LTFE_Duernast","2016-01-12",6,2.1,4.4,0.1,0.7,76.6,NA
"LTFE_Duernast","2016-01-13",3.7,0.9,2.5,0.5,0,79.8,NA
"LTFE_Duernast","2016-01-14",3.1,-3,0.6,0,6.2,76.5,NA
"LTFE_Duernast","2016-01-15",1.8,-1.1,0.2,0.9,0.2,80.8,NA
"LTFE_Duernast","2016-01-16",-0.4,-1.8,-0.9,0.4,0.1,85,NA
"LTFE_Duernast","2016-01-17",-1.4,-5.4,-3,0.7,1.1,86.5,NA
"LTFE_Duernast","2016-01-18",-4.6,-10.5,-7.4,0,2.8,91.7,NA
"LTFE_Duernast","2016-01-19",-5.1,-10.1,-7.4,0,0.1,88.2,NA
"LTFE_Duernast","2016-01-20",-1.6,-11.9,-5.4,0.3,7.8,83.5,NA
"LTFE_Duernast","2016-01-21",-0.6,-10,-3.8,0,0,84.1,NA
"LTFE_Duernast","2016-01-22",-6.2,-12.9,-9.1,1.1,0,93.7,NA
"LTFE_Duernast","2016-01-23",3.5,-10.9,-0.9,1.3,0,93.8,NA
"LTFE_Duernast","2016-01-24",3.3,-3,0.2,2.5,0.2,91,NA
"LTFE_Duernast","2016-01-25",9.5,-0.7,3.6,0,2.1,92,NA
"LTFE_Duernast","2016-01-26",12.9,-0.8,4.4,0,6,82.6,NA
"LTFE_Duernast","2016-01-27",13.5,1.4,7.8,0,1.2,72.8,NA
"LTFE_Duernast","2016-01-28",11.7,5.3,8.4,4.8,0,74.9,NA
"LTFE_Duernast","2016-01-29",9.8,1.6,5.8,0,3.8,88.4,NA
"LTFE_Duernast","2016-01-30",11,1,6.1,4.8,6.1,81.5,NA
"LTFE_Duernast","2016-01-31",9.8,0.9,3.2,19.2,0,91.2,NA
"LTFE_Duernast","2016-02-01",13.4,6.8,10.9,0,0,79.3,NA
"LTFE_Duernast","2016-02-02",10.9,6,8.3,0.3,2.9,75.6,NA
"LTFE_Duernast","2016-02-03",9.3,0.2,3.3,6.5,0,87,NA
"LTFE_Duernast","2016-02-04",3.4,0.2,1.6,2.9,0.1,86.3,NA
"LTFE_Duernast","2016-02-05",6.7,-0.4,3.2,0,1.1,88.7,NA
"LTFE_Duernast","2016-02-06",10.6,-1.5,3.6,0,6.9,89,NA
"LTFE_Duernast","2016-02-07",11.4,-1.1,4.5,0,1.8,82.6,NA
"LTFE_Duernast","2016-02-08",12.9,1,6.9,2.1,3,72.1,NA
"LTFE_Duernast","2016-02-09",11.1,4.3,7.4,0.2,0.2,76.1,NA
"LTFE_Duernast","2016-02-10",4.7,0.3,2.5,1.1,0.8,77.1,NA
"LTFE_Duernast","2016-02-11",5.6,-2.8,1.6,0.1,3.2,76.3,NA
"LTFE_Duernast","2016-02-12",4.9,-3.1,0.5,0.5,6.2,79,NA
"LTFE_Duernast","2016-02-13",7.3,0.1,3.5,1.9,0.4,86.5,NA
"LTFE_Duernast","2016-02-14",9.2,2.4,5.9,2,1.3,76.8,NA
"LTFE_Duernast","2016-02-15",7,1.9,3.9,0,1.6,86.8,NA
"LTFE_Duernast","2016-02-16",3.9,0.1,2.5,0,1.5,79.6,NA
"LTFE_Duernast","2016-02-17",2.1,-0.9,1.1,0.5,0,85.6,NA
"LTFE_Duernast","2016-02-18",6.5,-1.8,1.9,0,3.2,81.6,NA
"LTFE_Duernast","2016-02-19",3.5,-0.4,1.7,0.1,0,82.7,NA
"LTFE_Duernast","2016-02-20",7.9,-0.8,2.5,9.4,0.4,79,NA
"LTFE_Duernast","2016-02-21",13.5,7.6,10.6,0,0.8,75,NA
"LTFE_Duernast","2016-02-22",16,5.4,11.5,0,6.8,60.4,NA
"LTFE_Duernast","2016-02-23",10.7,0.7,5.7,4.4,0.1,81.5,NA
"LTFE_Duernast","2016-02-24",5.3,-0.6,1.7,2.8,3.4,80.3,NA
"LTFE_Duernast","2016-02-25",2.4,-0.5,0.6,2,0.2,88.4,NA
"LTFE_Duernast","2016-02-26",4.2,-3.6,0.4,0,9,73,NA
"LTFE_Duernast","2016-02-27",6,-3,1,0,5.6,74.3,NA
"LTFE_Duernast","2016-02-28",6,0.2,2.5,0,0,76.3,NA
"LTFE_Duernast","2016-02-29",4.8,-1,2.3,17.6,0,92.8,NA
"LTFE_Duernast","2016-03-01",1.2,-1.7,-0.6,1.8,0,90.5,NA
"LTFE_Duernast","2016-03-02",7.7,0.6,3.3,9.6,0.1,89.5,NA
"LTFE_Duernast","2016-03-03",4.5,0.2,2,0,0.1,79.9,NA
"LTFE_Duernast","2016-03-04",6.9,0.2,3.2,0,5.7,74.8,NA
"LTFE_Duernast","2016-03-05",7.3,-0.3,3.3,3.5,0.3,83,NA
"LTFE_Duernast","2016-03-06",5,-1,1.9,0,1.2,81.2,NA
"LTFE_Duernast","2016-03-07",5.1,-1.1,1.2,0,3.4,78.3,NA
"LTFE_Duernast","2016-03-08",5.3,-3.1,0.9,0.1,4.1,82.9,NA
"LTFE_Duernast","2016-03-09",5.3,-4.9,-0.8,0,2.3,90.9,NA
"LTFE_Duernast","2016-03-10",9.1,-3.2,2.2,0,7,80.6,NA
"LTFE_Duernast","2016-03-11",8,-3.2,2.5,0,1.3,78.8,NA
"LTFE_Duernast","2016-03-12",6.5,2.5,4.4,0,0,77.6,NA
"LTFE_Duernast","2016-03-13",6.4,1.8,3.8,0,0.1,79.1,NA
"LTFE_Duernast","2016-03-14",7.1,-2.8,2.5,0,6.6,69.6,NA
"LTFE_Duernast","2016-03-15",1.4,-2.8,-0.1,4.5,0,90,NA
"LTFE_Duernast","2016-03-16",6.3,-1,2.1,0,9.4,76.9,NA
"LTFE_Duernast","2016-03-17",11,-2.2,3.7,0,11.2,75.1,NA
"LTFE_Duernast","2016-03-18",12.4,-2.9,4.5,0,11,72.4,NA
"LTFE_Duernast","2016-03-19",10.5,-2.2,4,0,10.7,75.8,NA
"LTFE_Duernast","2016-03-20",9.4,-0.4,4,0,6.8,73.3,NA
"LTFE_Duernast","2016-03-21",8.7,0.6,4.7,0,3.2,70.4,NA
"LTFE_Duernast","2016-03-22",8.9,2.5,5.3,0,1.9,69.2,NA
"LTFE_Duernast","2016-03-23",8.1,2.5,4.9,0.1,0.3,71.2,NA
"LTFE_Duernast","2016-03-24",8,2.6,4.6,0,0.9,71.5,NA
"LTFE_Duernast","2016-03-25",7.2,3,5,10.2,0,80.3,NA
"LTFE_Duernast","2016-03-26",11.1,2.1,6.1,0.1,3.9,84.5,NA
"LTFE_Duernast","2016-03-27",13.2,-0.4,6.7,2.7,6.2,80.9,NA
"LTFE_Duernast","2016-03-28",13.8,2.2,8.9,0.2,5.4,73.1,NA
"LTFE_Duernast","2016-03-29",13.8,3.8,8.9,0.8,7.4,65.8,NA
"LTFE_Duernast","2016-03-30",14.3,6,9.9,2.2,0.1,84.5,NA
"LTFE_Duernast","2016-03-31",20.8,5.4,13.1,0,6.7,72,NA
"LTFE_Duernast","2016-04-01",11.9,5.3,7.7,0,0.2,87.5,NA
"LTFE_Duernast","2016-04-02",15,5.1,9.3,0,3.8,74.8,NA
"LTFE_Duernast","2016-04-03",22.3,3,13.3,0,8.1,63.2,NA
"LTFE_Duernast","2016-04-04",20.4,7.8,13.9,0,8.3,69,NA
"LTFE_Duernast","2016-04-05",20.3,5.8,13.9,0.1,6.4,69.9,NA
"LTFE_Duernast","2016-04-06",14.6,4.9,10.1,0.7,3.4,78.3,NA
"LTFE_Duernast","2016-04-07",11.7,3.4,7.6,1.6,0.4,82.6,NA
"LTFE_Duernast","2016-04-08",8.4,4.2,6.3,0,0,80.4,NA
"LTFE_Duernast","2016-04-09",10.9,4.8,7.3,0,0,80.4,NA
"LTFE_Duernast","2016-04-10",13.8,3.7,8.6,0,3,75.2,NA
"LTFE_Duernast","2016-04-11",15.9,3.6,9.1,0,12.2,73.9,NA
"LTFE_Duernast","2016-04-12",16.1,3.8,9.4,4,7.2,82.5,NA
"LTFE_Duernast","2016-04-13",17.8,6.8,10.6,4.8,6.3,79.6,NA
"LTFE_Duernast","2016-04-14",13.3,3.5,8.6,0,3.2,81,NA
"LTFE_Duernast","2016-04-15",11.5,2.3,7.7,6.2,0,89.3,NA
"LTFE_Duernast","2016-04-16",17.9,6.6,11.5,0,5.9,78.8,NA
"LTFE_Duernast","2016-04-17",11.7,6.3,8.9,17.5,0,90.3,NA
"LTFE_Duernast","2016-04-18",11.7,5.4,8,0.3,1.2,80.5,NA
"LTFE_Duernast","2016-04-19",12.3,2.7,8.1,0,6.2,70.9,NA
"LTFE_Duernast","2016-04-20",14.9,3,8.4,0,11.2,66,NA
"LTFE_Duernast","2016-04-21",17.9,1.1,9.8,0,13,60.7,NA
"LTFE_Duernast","2016-04-22",19.3,1.4,11.8,0,10.2,59.4,NA
"LTFE_Duernast","2016-04-23",14.2,3.1,9.6,7.7,0.1,74.1,NA
"LTFE_Duernast","2016-04-24",7.8,0.1,3.4,0,3.6,75.2,NA
"LTFE_Duernast","2016-04-25",7.2,0.1,2.5,0.5,4.7,76.8,NA
"LTFE_Duernast","2016-04-26",7.7,0.3,3.4,5,0,80.7,NA
"LTFE_Duernast","2016-04-27",7.1,-0.9,2.4,0.2,4.6,79.7,NA
"LTFE_Duernast","2016-04-28",10.2,-2.6,3.3,0,9.2,73.8,NA
"LTFE_Duernast","2016-04-29",14.9,-2.3,6.8,0,13.4,65.2,NA
"LTFE_Duernast","2016-04-30",18.8,0.9,11.2,0,12.3,51.5,NA
"LTFE_Duernast","2016-05-01",13.6,6.4,9.9,1.7,0.1,76.1,NA
"LTFE_Duernast","2016-05-02",17.2,5.9,11.3,0,9.2,68,NA
"LTFE_Duernast","2016-05-03",17.3,4.2,10.3,9.8,6.7,72.7,NA
"LTFE_Duernast","2016-05-04",13.9,4.4,9,0,8.4,63.5,NA
"LTFE_Duernast","2016-05-05",15.2,2.7,9.6,0,11.2,75.3,NA
"LTFE_Duernast","2016-05-06",21.1,6.5,14.3,0,14.1,61.6,NA
"LTFE_Duernast","2016-05-07",22,6.3,15.7,0,14.2,53.9,NA
"LTFE_Duernast","2016-05-08",21.8,8.8,16.1,0,14.2,52,NA
"LTFE_Duernast","2016-05-09",23.1,8.8,16.5,0,13.6,56,NA
"LTFE_Duernast","2016-05-10",19,9.3,14.5,0.7,4,77,NA
"LTFE_Duernast","2016-05-11",21.2,9.9,15.4,0,7.7,75.9,NA
"LTFE_Duernast","2016-05-12",17,9.2,12.5,18.5,1.5,83.9,NA
"LTFE_Duernast","2016-05-13",15.9,8.9,11.5,5.8,0.2,91.8,NA
"LTFE_Duernast","2016-05-14",15.7,4.1,10.9,7.9,1,87,NA
"LTFE_Duernast","2016-05-15",10.8,4.4,7,0.2,3.9,67.7,NA
"LTFE_Duernast","2016-05-16",9.6,4.6,6.2,5.5,0.7,83.8,NA
"LTFE_Duernast","2016-05-17",12.7,3.2,7.9,0,4.2,78.8,NA
"LTFE_Duernast","2016-05-18",18.2,3.9,11.6,2.2,11.8,66.6,NA
"LTFE_Duernast","2016-05-19",12.1,9.3,10.5,3,0,90.5,NA
"LTFE_Duernast","2016-05-20",17.7,7.4,12,0,5.6,79.3,NA
"LTFE_Duernast","2016-05-21",22.8,5.9,14.8,0,11.7,70.7,NA
"LTFE_Duernast","2016-05-22",27.1,8.8,19.1,0,13.1,62.3,NA
"LTFE_Duernast","2016-05-23",15.2,7.3,10.6,29.9,0.7,84.5,NA
"LTFE_Duernast","2016-05-24",11,7.4,9.3,4,0,95.3,NA
"LTFE_Duernast","2016-05-25",16.9,8.5,11.9,0,2.2,85.6,NA
"LTFE_Duernast","2016-05-26",23.4,8.6,16,0,10.9,76.8,NA
"LTFE_Duernast","2016-05-27",26.1,11.2,18.4,0.1,7.8,73.8,NA
"LTFE_Duernast","2016-05-28",24.9,12.3,18.3,0,5.7,76.4,NA
"LTFE_Duernast","2016-05-29",24.9,12.7,17.7,3.8,5.1,81.8,NA
"LTFE_Duernast","2016-05-30",20.8,12.9,15.3,5.6,2.6,82.9,NA
"LTFE_Duernast","2016-05-31",17,11.5,14,1.2,1.9,87.5,NA
"LTFE_Duernast","2016-06-01",18.5,12.2,15.2,0,2,80.1,NA
"LTFE_Duernast","2016-06-02",16.8,11.8,14.3,0.8,0.7,87.8,NA
"LTFE_Duernast","2016-06-03",20.5,10,14.5,2.8,3.7,86.8,NA
"LTFE_Duernast","2016-06-04",21.9,10.4,16.1,5.7,2.3,81.2,NA
"LTFE_Duernast","2016-06-05",21.5,11.3,15.7,3.1,2.1,88.6,NA
"LTFE_Duernast","2016-06-06",24.4,10.2,17.8,0,14.1,74.6,NA
"LTFE_Duernast","2016-06-07",25.1,11.4,18.3,0,13.9,72.5,NA
"LTFE_Duernast","2016-06-08",20.6,11.9,15.9,12,2.2,85.7,NA
"LTFE_Duernast","2016-06-09",18.6,8.8,14.4,2.6,3.8,89.9,NA
"LTFE_Duernast","2016-06-10",21.3,8.1,14.8,0,12.5,74.4,NA
"LTFE_Duernast","2016-06-11",18,9.9,14,3.2,1.5,88.6,NA
"LTFE_Duernast","2016-06-12",20,10.8,14.7,5.3,2.2,87.2,NA
"LTFE_Duernast","2016-06-13",19.4,12.4,15,1.2,2.5,83.8,NA
"LTFE_Duernast","2016-06-14",20.5,11.4,14.7,4,3.6,82.6,NA
"LTFE_Duernast","2016-06-15",20.4,11.7,15.5,0.5,8.1,75.1,NA
"LTFE_Duernast","2016-06-16",23.1,12.1,15.7,10.1,6.1,84.6,NA
"LTFE_Duernast","2016-06-17",19.1,8.9,13.4,1.6,7,80,NA
"LTFE_Duernast","2016-06-18",21.5,8,15.2,3.8,12.2,75.2,NA
"LTFE_Duernast","2016-06-19",16,11.8,13.4,2.9,0.3,90.4,NA
"LTFE_Duernast","2016-06-20",21.2,11.4,15.6,0,9.5,75,NA
"LTFE_Duernast","2016-06-21",22.1,13.6,17.5,0,1.3,79,NA
"LTFE_Duernast","2016-06-22",27.4,15,20.8,0,11.7,73.5,NA
"LTFE_Duernast","2016-06-23",29.3,13.9,22.2,0,15.4,71.7,NA
"LTFE_Duernast","2016-06-24",31.5,13.9,23.4,0,15.3,72.3,NA
"LTFE_Duernast","2016-06-25",27.6,14.8,21,26.6,10.4,75,NA
"LTFE_Duernast","2016-06-26",18.6,13.2,15.3,3.2,0.3,86,NA
"LTFE_Duernast","2016-06-27",21,12.4,16.6,0,8.8,73.3,NA
"LTFE_Duernast","2016-06-28",25,13.5,18.8,0,10.7,69.3,NA
"LTFE_Duernast","2016-06-29",25.3,12.9,19.5,1.8,8.5,74.5,NA
"LTFE_Duernast","2016-06-30",24.4,14.6,18.4,13.3,3.5,84.5,NA
"LTFE_Duernast","2016-07-01",27.5,13.8,20.3,0,14.5,74.8,NA
"LTFE_Duernast","2016-07-02",22.8,12.2,17.5,1.9,2.5,84.4,NA
"LTFE_Duernast","2016-07-03",19.6,9.5,15,0,5.2,72.7,NA
"LTFE_Duernast","2016-07-04",23.6,12.5,17.1,0,9.8,72,NA
"LTFE_Duernast","2016-07-05",25.4,11.2,19,0,13.4,70.6,NA
"LTFE_Duernast","2016-07-06",21,11.5,16.9,0,10.7,65.8,NA
"LTFE_Duernast","2016-07-07",23.7,9,17,0,14.1,65,NA
"LTFE_Duernast","2016-07-08",27.6,9.6,19.7,0.1,13.1,63.8,NA
"LTFE_Duernast","2016-07-09",25.9,13.7,20.6,0,9.1,66.1,NA
"LTFE_Duernast","2016-07-10",31.5,11.9,22,0,14.7,66.7,NA
"LTFE_Duernast","2016-07-11",31.3,17.9,24.3,5.3,11.4,66.3,NA
"LTFE_Duernast","2016-07-12",22,15.6,18,22.1,0.3,91.9,NA
"LTFE_Duernast","2016-07-13",18.9,11.3,14.8,27.9,1.1,90.1,NA
"LTFE_Duernast","2016-07-14",16.8,9.9,12.3,5.8,3,86.6,NA
"LTFE_Duernast","2016-07-15",17.8,8.4,12.7,0,8.9,76.7,NA
"LTFE_Duernast","2016-07-16",21.1,9,15,0.1,7,69.5,NA
"LTFE_Duernast","2016-07-17",24.7,14,18.1,0.6,4.7,76.8,NA
"LTFE_Duernast","2016-07-18",27.2,14.6,20.5,0,10.9,71.5,NA
"LTFE_Duernast","2016-07-19",28.3,12.5,20.8,0,14.7,66.6,NA
"LTFE_Duernast","2016-07-20",29.9,13.1,21.8,0,14.8,66.5,NA
"LTFE_Duernast","2016-07-21",26,14.8,19.5,5.1,5,86.1,NA
"LTFE_Duernast","2016-07-22",26.2,15.3,20.2,0,7.6,80.7,NA
"LTFE_Duernast","2016-07-23",26,16.4,20.1,1.2,2.7,84.8,NA
"LTFE_Duernast","2016-07-24",27.9,16.6,21.8,0,11.5,73.8,NA
"LTFE_Duernast","2016-07-25",27.1,16.5,20.7,3.4,5.4,82.7,NA
"LTFE_Duernast","2016-07-26",24.8,14.4,19.3,3.1,5.6,88.6,NA
"LTFE_Duernast","2016-07-27",26.7,13.3,19.2,3.6,6.2,84,NA
"LTFE_Duernast","2016-07-28",25.3,14.6,19,1.3,5.4,81.3,NA
"LTFE_Duernast","2016-07-29",26.6,14.8,19.9,0,8.1,74.9,NA
"LTFE_Duernast","2016-07-30",30.3,13.5,21.6,0.8,12,71.3,NA
"LTFE_Duernast","2016-07-31",21.1,15.5,18.2,4,0.9,89.7,NA
"LTFE_Duernast","2016-08-01",22.7,11,17,0,12.2,70.8,NA
"LTFE_Duernast","2016-08-02",22.3,10.1,16.9,0,2.2,76.8,NA
"LTFE_Duernast","2016-08-03",28.7,13.5,20.8,0,10.8,69.1,NA
"LTFE_Duernast","2016-08-04",30.5,12.2,21.7,17,10.9,65.3,NA
"LTFE_Duernast","2016-08-05",16.1,12.1,14.4,18.7,0,93.3,NA
"LTFE_Duernast","2016-08-06",21.4,10.7,16,0,4.9,81.1,NA
"LTFE_Duernast","2016-08-07",24.5,9.4,17,0,12.7,73.3,NA
"LTFE_Duernast","2016-08-08",27.9,9.6,19.7,7.6,13.7,68.2,NA
"LTFE_Duernast","2016-08-09",18,12.1,15.4,0.9,0.6,83.7,NA
"LTFE_Duernast","2016-08-10",16.2,10.3,12.6,3.3,1.6,84.8,NA
"LTFE_Duernast","2016-08-11",18.6,8.4,13.2,1.8,9.3,69.5,NA
"LTFE_Duernast","2016-08-12",16.2,10.8,13.7,1.3,0,90.5,NA
"LTFE_Duernast","2016-08-13",25.7,12.3,18.7,0,13.6,75.9,NA
"LTFE_Duernast","2016-08-14",27.6,11.7,20.1,0,11.9,71,NA
"LTFE_Duernast","2016-08-15",25.8,12.6,19.3,0,10.7,71.4,NA
"LTFE_Duernast","2016-08-16",26.6,10.7,18.9,0,12.2,70.8,NA
"LTFE_Duernast","2016-08-17",23.9,10.7,17.4,0,12.3,64.8,NA
"LTFE_Duernast","2016-08-18",24.5,9.8,17.2,0.2,6.7,75.9,NA
"LTFE_Duernast","2016-08-19",24.9,13.6,18.2,0.2,7.7,78.9,NA
"LTFE_Duernast","2016-08-20",26.8,15.1,20,2,6,75.8,NA
"LTFE_Duernast","2016-08-21",20.6,10.7,15.5,0.5,4.4,80.3,NA
"LTFE_Duernast","2016-08-22",21.8,9.5,15.4,0,8.4,73.3,NA
"LTFE_Duernast","2016-08-23",24.6,9.7,17.4,0,13.3,77,NA
"LTFE_Duernast","2016-08-24",26.4,12.9,19.5,0,13.3,71.2,NA
"LTFE_Duernast","2016-08-25",28,14.8,20.3,0,13.3,63.9,NA
"LTFE_Duernast","2016-08-26",30.4,10.9,20.5,0,13.1,76,NA
"LTFE_Duernast","2016-08-27",29.9,12.9,21.3,0,12.7,75.2,NA
"LTFE_Duernast","2016-08-28",31.4,12.9,22.1,1.7,11.3,69.8,NA
"LTFE_Duernast","2016-08-29",23,16.3,18.7,3.6,2.4,87,NA
"LTFE_Duernast","2016-08-30",23.9,14.6,18.6,0,10.4,75.1,NA
"LTFE_Duernast","2016-08-31",24.6,13,18,0.4,12.9,73.9,NA
"LTFE_Duernast","2016-09-01",25.9,12,18.8,0,6,79.3,NA
"LTFE_Duernast","2016-09-02",26,11.5,18.3,0,11.2,74.2,NA
"LTFE_Duernast","2016-09-03",25.7,12.8,18.6,0,7.7,72.2,NA
"LTFE_Duernast","2016-09-04",25.1,12,18.8,2.5,5.1,73.5,NA
"LTFE_Duernast","2016-09-05",19,11.8,15.7,0.3,4.3,78,NA
"LTFE_Duernast","2016-09-06",21.6,13.9,17.1,0,8.1,71.4,NA
"LTFE_Duernast","2016-09-07",24.6,12,17.8,0,8.6,75.7,NA
"LTFE_Duernast","2016-09-08",27.9,11.7,18.9,0,10,76.8,NA
"LTFE_Duernast","2016-09-09",27.1,12.4,19.3,0,10,73.9,NA
"LTFE_Duernast","2016-09-10",28,12,19.6,0,11.7,75.7,NA
"LTFE_Duernast","2016-09-11",27.8,13.5,20,0,11.8,75.9,NA
"LTFE_Duernast","2016-09-12",28.5,13,19.8,0,10.7,75.8,NA
"LTFE_Duernast","2016-09-13",28,11.5,19.5,0,11.7,73.3,NA
"LTFE_Duernast","2016-09-14",27.3,11.7,20,0,11.9,69.4,NA
"LTFE_Duernast","2016-09-15",28.6,12.4,20.3,0,9.6,67,NA
"LTFE_Duernast","2016-09-16",22.9,13.1,18,9.5,4.8,74.5,NA
"LTFE_Duernast","2016-09-17",14.1,12.3,13.3,24.9,0,93.6,NA
"LTFE_Duernast","2016-09-18",14.7,12.5,13.5,11,0,95.3,NA
"LTFE_Duernast","2016-09-19",12.6,10.8,11.9,2.1,0,96.5,NA
"LTFE_Duernast","2016-09-20",14.8,6.2,11.5,0,2.8,89,NA
"LTFE_Duernast","2016-09-21",15.4,4.6,9.3,0,4.3,87.3,NA
"LTFE_Duernast","2016-09-22",18.2,3.5,10.5,0,11.3,80,NA
"LTFE_Duernast","2016-09-23",19.2,3.8,11.3,0,8.4,85.4,NA
"LTFE_Duernast","2016-09-24",19.8,4.8,11.6,0,9.4,84.2,NA
"LTFE_Duernast","2016-09-25",21.1,4.7,12.6,0,10.6,84.6,NA
"LTFE_Duernast","2016-09-26",22,5.9,13.5,0,10.1,83.3,NA
"LTFE_Duernast","2016-09-27",19.5,6.2,12.6,0,7.1,90.5,NA
"LTFE_Duernast","2016-09-28",21.1,7.2,13.8,0,7.6,82.6,NA
"LTFE_Duernast","2016-09-29",23.7,8.4,15.9,0,10.8,71.4,NA
"LTFE_Duernast","2016-09-30",24.1,8.7,15.7,0,11.2,70.7,NA
"LTFE_Duernast","2016-10-01",22.4,8.3,15.2,1,8.2,75.5,NA
"LTFE_Duernast","2016-10-02",13.5,8.9,11.6,8.5,0,93.4,NA
"LTFE_Duernast","2016-10-03",13.9,7.7,9.8,4.2,2.2,87.4,NA
"LTFE_Duernast","2016-10-04",10.8,6,8.5,2.7,0,94.3,NA
"LTFE_Duernast","2016-10-05",10.2,3.1,6.3,0.9,8.8,79.5,NA
"LTFE_Duernast","2016-10-06",8.2,5.3,6.8,2.9,0,93,NA
"LTFE_Duernast","2016-10-07",10.1,7,8.2,0.2,0,91.8,NA
"LTFE_Duernast","2016-10-08",9.4,3.4,7.1,0.4,0.2,89.3,NA
"LTFE_Duernast","2016-10-09",11.5,1,5.6,0,6,86.6,NA
